time,ia,ib,ic
9.5367431640625e-07,0.0,0.00912,0.0
0.030550003051757812,0.01824,0.0,0.01368
0.06090283393859863,0.0,0.00912,0.01368
0.11775374412536621,0.0,0.01824,0.00912
0.17724370956420898,0.00456,0.0,0.01824
0.20713067054748535,0.01824,0.01824,0.00912
0.2368297576904297,0.00456,0.00456,0.01368
0.2987058162689209,0.03647,0.02279,0.0
0.33033180236816406,0.00912,0.01368,0.00912
0.388502836227417,0.00912,0.00456,0.0
0.4167459011077881,0.0,0.00912,0.02279
0.4779026508331299,-0.00456,0.01368,0.00456
0.5067408084869385,0.00456,0.00912,0.00912
0.5721657276153564,0.00912,0.00912,0.01368
0.6027247905731201,0.01368,0.0,0.02279
0.6582057476043701,0.02735,0.0,0.00456
0.6944959163665771,0.00456,0.01368,0.00456
0.7205948829650879,0.00456,0.0,0.00912
0.7801039218902588,0.01824,0.0,0.02279
0.8068587779998779,0.00912,0.0,0.02279
0.8668978214263916,0.00456,0.01824,0.00912
0.9099278450012207,0.0,0.0,0.00456
0.9657158851623535,0.00456,0.01824,0.00912
0.9974970817565918,0.00456,0.00456,0.0
1.0567307472229004,0.00912,0.01368,0.01824
1.0769457817077637,0.01824,0.00456,0.00456
1.1378259658813477,0.0,0.0,0.0
1.1678597927093506,0.01824,0.03191,0.0
1.2295408248901367,0.01824,0.02279,0.00456
1.260174036026001,0.0,-0.00456,0.00912
1.3172478675842285,0.01824,0.00456,0.00912
1.3548200130462646,0.01368,0.02279,0.00456
1.3767857551574707,0.0,0.0,0.00912
1.4368948936462402,0.0,0.00456,0.00912
1.4723148345947266,0.00456,0.00456,-0.00456
1.5363597869873047,0.00912,0.00456,0.0
1.5573978424072266,0.00912,0.0,0.0
1.6178247928619385,0.02279,0.00912,0.00456
1.655503749847412,-0.00456,0.00456,0.00456
1.7078418731689453,-0.00456,0.03647,-0.00456
1.737884759902954,0.02279,0.00456,0.00912
1.8011717796325684,0.01368,0.01824,0.00456
1.8290038108825684,0.0,0.00456,0.00912
1.8882298469543457,0.0,0.00912,0.01368
1.9168739318847656,0.0,0.00912,0.02279
1.9862110614776611,0.0,0.00456,0.0
2.037731647491455,0.00456,0.0,0.00912
2.039820909500122,0.0,0.00912,0.02279
2.0999228954315186,0.0,0.02735,-0.00456
2.1381828784942627,0.0,0.0,0.0
2.188011884689331,0.0,0.00456,0.03191
2.2217819690704346,0.00456,0.01368,0.02279
2.2822608947753906,0.00912,0.0,0.0
2.3136708736419678,0.00912,0.00456,0.00912
2.3742330074310303,0.01824,0.0,0.0
2.396780014038086,0.0,0.00912,0.00912
2.457873821258545,0.0,0.0,0.0
2.486724853515625,0.00912,0.00912,0.01824
2.550689935684204,-0.02279,0.01368,0.0
2.5770838260650635,0.00456,0.0,0.0
2.637873888015747,0.00912,0.02279,0.01824
2.667559862136841,0.0,0.00456,0.00456
2.6990456581115723,-0.00912,-0.00456,0.0
2.7603230476379395,0.00912,0.0,0.00456
2.789930820465088,0.00912,0.01824,0.03647
2.850456953048706,0.00912,0.03191,0.00912
2.8796498775482178,0.0,0.0,0.0
2.938236713409424,0.00456,0.00456,0.00456
2.976163625717163,0.0,0.00456,-0.00912
3.0270018577575684,0.00912,0.01824,0.00456
3.057105779647827,0.00912,0.02279,0.00912
3.1196818351745605,0.0,0.00456,0.02279
3.154348850250244,0.00912,0.0,0.0
3.2082149982452393,0.00912,0.00456,0.01368
3.236865997314453,0.00912,0.01824,0.02279
3.2978878021240234,0.00456,0.00912,0.00456
3.3292579650878906,0.00456,0.0,0.00912
3.3571248054504395,0.03191,0.00912,0.0
3.4173097610473633,0.00912,-0.00456,0.00456
3.446715831756592,-0.00456,0.00456,-0.00456
3.506894826889038,0.00912,0.00912,0.00912
3.5368478298187256,0.0,0.0,0.0
3.5983710289001465,0.00456,0.01824,0.00456
3.6289398670196533,0.00912,0.0,-0.00456
3.6881017684936523,0.00456,0.03191,0.00912
3.7166807651519775,0.03191,-0.00456,0.01368
3.778073787689209,0.00912,0.02279,0.02279
3.806680917739868,0.01368,0.02279,0.00912
3.8683958053588867,-0.00456,-0.00456,0.0
3.896847724914551,-0.00912,0.01368,0.00456
3.9566478729248047,0.00456,0.01824,0.01824
3.9866957664489746,0.00912,0.02279,0.00456
4.025647878646851,0.02279,0.00912,0.00456
4.076708793640137,0.00456,0.01824,0.00456
4.115296840667725,0.01368,0.00912,0.01368
4.1678948402404785,0.0,0.00456,0.0
4.203634738922119,0.00456,0.0,0.00912
4.287683963775635,0.00456,-0.00456,-0.00456
4.289190769195557,0.00456,0.00912,0.0
4.355448007583618,0.01368,0.04103,0.00912
4.378443002700806,0.01824,0.0,0.02279
4.439858913421631,0.0,0.00912,0.00912
4.472326755523682,0.00456,0.0,0.0
4.527885913848877,-0.01368,0.0,0.00456
4.557219743728638,0.0,0.00456,0.0
4.626189947128296,0.0,0.00912,0.00456
4.646806955337524,0.01824,-0.00456,0.00456
4.676709890365601,0.03191,0.00912,0.0
4.742097854614258,0.0,-0.00456,0.00912
4.76689887046814,0.01824,0.00912,0.0
4.827782869338989,0.00912,0.01368,0.00912
4.859500885009766,0.0,0.0,0.0
4.916908025741577,0.0,0.0,0.0
4.946958780288696,0.01824,0.00912,0.00456
5.0067219734191895,0.00912,0.02279,-0.00456
5.036726951599121,0.01824,0.0,0.00912
5.0977888107299805,0.00912,0.01824,0.00456
5.126929759979248,-0.00456,0.00912,-0.00912
5.1887359619140625,-0.00456,0.01824,0.01368
5.223745822906494,0.00456,0.00456,0.04103
5.276910066604614,-0.00456,0.00912,0.0
5.308780908584595,0.0,0.0,0.00912
5.336751699447632,0.02279,0.01368,0.01368
5.40335488319397,0.00456,0.00912,0.0
5.4289398193359375,0.00456,0.0,0.00912
5.487346887588501,0.0,-0.00456,0.01368
5.518615007400513,0.00456,0.01824,0.00912
5.580289840698242,0.02279,0.02279,0.00456
5.636760950088501,0.00912,0.0,0.00912
5.666727781295776,0.00912,0.00456,0.00456
5.696884870529175,0.00912,0.00912,0.00912
5.760721921920776,0.0,0.0,0.00912
5.794008016586304,0.00456,0.00912,-0.00912
5.846817970275879,0.01368,-0.00456,0.0
5.8767359256744385,0.01368,0.00456,0.00456
5.936764717102051,0.0,0.01368,0.0
5.970912933349609,0.00912,-0.00456,0.0
6.005573749542236,0.00912,0.00912,0.0
6.0581066608428955,0.01824,0.01368,0.00456
6.086845874786377,0.0,0.0,-0.00456
6.179373025894165,0.0,0.0,0.01824
6.180668830871582,0.00912,-0.00912,-0.00456
6.2445807456970215,0.0,0.02279,0.00912
6.266899824142456,0.0,0.00456,0.0
6.327488899230957,0.00456,0.0,0.00456
6.360316753387451,-0.00456,0.01368,0.01368
6.416830778121948,0.0,0.00912,0.00912
6.446778774261475,0.00912,0.00912,0.0
6.5067408084869385,0.00912,0.01368,0.0
6.537051677703857,0.01824,0.00456,0.00912
6.5968639850616455,0.01368,0.02279,0.0
6.631763935089111,0.01824,0.0,0.0
6.687330007553101,0.02279,0.01824,0.01824
6.716874837875366,0.0,0.00912,0.00456
6.7468767166137695,0.00912,-0.02279,0.00456
6.807821989059448,0.00912,0.00912,0.0
6.84380578994751,0.01368,0.01368,0.00912
6.896917819976807,0.0,0.0,0.01824
6.927486896514893,0.01824,0.0,0.00456
6.987796783447266,0.00456,0.00912,0.05926
7.023490905761719,0.00456,0.00912,0.0
7.077136754989624,0.0,0.00912,0.00456
7.1067798137664795,0.00456,0.0,0.0
7.175301790237427,0.0,0.00456,-0.01368
7.19695782661438,0.00456,0.0,0.00912
7.257522821426392,0.0,0.00912,0.0
7.287752866744995,0.01368,0.00912,0.0
7.321141958236694,0.01824,0.00456,0.03647
7.407667875289917,0.0,0.0,0.00456
7.409096956253052,-0.00456,0.0,0.00456
7.470819711685181,0.0,0.0,0.01368
7.496943712234497,0.00456,0.01368,0.0
7.569357872009277,0.00456,0.0,-0.00456
7.588008880615234,0.0,0.00912,0.0
7.647988796234131,0.01824,0.0,0.0
7.676762819290161,-0.00912,-0.00912,-0.00912
7.7453649044036865,0.0,0.04559,0.01824
7.766918897628784,0.0,0.01368,0.0
7.829524993896484,0.01368,0.00456,0.00456
7.863018989562988,-0.00456,0.0,0.00456
7.91863489151001,0.00456,0.0,0.00456
7.948268890380859,0.0,0.0,0.00912
7.976837873458862,0.00456,0.00456,0.01368
8.037081003189087,0.0,0.00912,0.0
8.069325923919678,-0.00456,-0.00456,0.0
8.140825033187866,0.00912,0.00912,0.0
8.159241914749146,0.00912,0.00912,0.0
8.222877740859985,0.0,0.0,0.00456
8.255889892578125,0.00456,-0.00456,0.01368
8.307801723480225,0.00456,0.0,0.01824
8.337610960006714,-0.00456,0.00912,0.00912
8.39690375328064,0.00912,0.0,0.02279
8.43129587173462,0.00912,0.00912,0.01824
8.487827777862549,0.02279,0.00912,0.0
8.525697946548462,0.00456,0.0,0.0
8.576900005340576,0.02279,0.00912,0.00912
8.608116865158081,0.01368,0.02279,0.00456
8.636979818344116,0.00456,0.02735,0.0
8.698247909545898,0.01824,0.0,0.01824
8.730146884918213,0.01368,-0.00456,-0.00456
8.792882919311523,-0.00456,0.01824,0.0
8.824863910675049,0.01368,0.0,0.00912
8.877809762954712,0.00912,0.02279,0.00456
8.906785011291504,0.0,0.01368,-0.00456
8.966924905776978,0.0,0.01824,0.01824
8.998660802841187,0.00456,0.0,-0.00456
9.056607961654663,0.03191,0.0,0.01824
9.09337067604065,0.00456,-0.00456,0.01824
9.176779985427856,0.01368,0.00912,0.00912
9.187315940856934,0.0,0.05471,0.02279
9.237806797027588,0.00912,0.01368,0.01368
9.267009019851685,0.00912,0.00912,0.0
9.297857999801636,-0.00456,0.0,0.01368
9.361165046691895,0.00912,0.01824,0.00456
9.393815040588379,0.02279,0.00912,0.02279
9.446798086166382,0.02279,0.01824,0.00456
9.476964712142944,0.02279,0.00912,0.00912
9.54037594795227,0.0,0.01824,0.0
9.568540811538696,0.0,0.0,0.01824
9.627497911453247,0.0,0.01824,0.00912
9.661673784255981,0.00456,0.00456,0.0
9.716776847839355,0.0,0.01368,0.00456
9.749798774719238,0.0,0.0,0.00912
9.80677604675293,-0.00912,-0.00912,0.0
9.844194889068604,0.00456,0.00456,0.0
9.897937774658203,0.00912,0.00912,0.0
9.92811369895935,0.00912,0.01824,0.00912
9.956625699996948,0.01368,0.00912,0.01368
10.017807722091675,0.00456,0.0,0.01824
10.051386833190918,0.00912,0.02279,0.01824
10.136730670928955,0.00456,0.00912,0.02279
10.138985872268677,0.00456,0.00912,0.02279
10.228212833404541,-0.00456,0.01368,0.01368
10.229568004608154,0.02279,0.00456,0.00912
10.286936044692993,0.02279,0.03191,0.01368
10.325204849243164,0.00456,-0.00456,-0.00456
10.376973867416382,0.0,0.0,0.00456
10.407811880111694,0.00912,0.03191,0.01824
10.469286918640137,0.01824,0.03191,0.0
10.49779200553894,0.0,0.0,0.00456
10.55753493309021,0.0,0.0,-0.01368
10.587814807891846,0.00456,0.0,0.00456
10.61701774597168,0.01824,0.00912,0.00456
10.677797794342041,0.02279,0.0,0.0
10.712309837341309,0.00456,0.0,0.00456
10.767078876495361,0.02279,0.0,0.00912
10.796783685684204,0.02279,0.00912,0.00912
10.858891010284424,-0.01368,-0.00456,0.05015
10.886702060699463,0.03191,0.01824,-0.00456
10.952722787857056,0.0,0.0,0.01368
10.977183818817139,0.02279,0.00456,0.0
11.037922859191895,0.00912,-0.00912,0.00456
11.066922903060913,-0.01368,-0.00912,0.00456
11.131947994232178,0.00912,0.01368,-0.00456
11.160240888595581,-0.00456,0.03647,-0.02735
11.217335939407349,0.0,0.00456,0.00912
11.276721715927124,0.00456,0.0,0.05471
11.279045820236206,0.00456,0.0,0.05471
11.337808847427368,0.00912,0.0,0.01368
11.366875886917114,0.00456,0.0,0.0
11.433639764785767,0.00456,0.03191,0.01824
11.456601858139038,-0.00456,-0.00456,-0.00456
11.519205808639526,0.02279,0.0,0.02735
11.54987382888794,0.00456,0.01368,0.0
11.61737585067749,0.00456,0.0,0.00912
11.637219667434692,0.00912,-0.00912,0.01368
11.698757886886597,0.00456,0.00456,0.00456
11.735244035720825,0.00912,0.02279,0.00456
11.786793947219849,0.01368,0.00912,0.00912
11.81814193725586,0.0,-0.00456,0.0
11.877858877182007,0.01368,0.0,0.0
11.906830072402954,0.01368,-0.00912,0.01368
11.936927795410156,0.0,0.0,0.01368
12.001688957214355,0.02279,0.01824,0.03191
12.026941776275635,0.00912,0.00912,0.00912
12.08785080909729,0.01824,0.00912,-0.00912
12.11900782585144,0.00912,0.01824,0.02279
12.177955627441406,0.00912,0.00456,0.00456
12.20698595046997,0.0,0.0,0.00456
12.266892910003662,0.01824,-0.00912,0.02279
12.327453851699829,0.01824,0.00912,0.0
12.358654975891113,0.03191,0.00456,0.01824
12.387058734893799,0.04103,0.02279,0.00456
12.45466685295105,0.0,0.0,0.01368
12.47691798210144,0.0,0.00456,0.0
12.539187908172607,0.00912,0.02279,0.0
12.567797899246216,0.00456,0.0,0.0
12.60500192642212,0.02279,0.01824,0.00912
12.659512996673584,0.0,0.02279,0.01824
12.687859773635864,0.0,0.00912,0.01368
12.74699068069458,0.0,0.0,-0.00456
12.777858018875122,-0.00912,0.00912,0.00456
12.84168291091919,0.00912,0.0,0.02279
12.867026805877686,0.00456,0.03647,-0.00456
12.92967176437378,0.00456,-0.00456,0.00456
12.959817886352539,-0.00456,-0.00456,0.02279
13.016952991485596,0.01368,0.01368,-0.00912
13.047677755355835,0.04103,0.00456,-0.01368
13.11093282699585,0.00456,0.01824,0.0
13.145886898040771,0.01824,0.0,0.01368
13.197875738143921,0.00456,0.00912,0.02279
13.229734897613525,0.02279,0.00912,0.00456
13.262449741363525,0.00912,0.01368,-0.00912
13.31871485710144,0.01824,0.0,0.00912
13.37680983543396,-0.00456,0.00912,0.00456
13.413075923919678,0.01368,0.01368,0.00912
13.436930894851685,0.00456,0.0,0.01368
13.49686598777771,0.00456,0.00456,0.00912
13.533125877380371,0.00456,0.05015,0.00456
13.58789873123169,-0.00456,0.01368,0.00456
13.617065906524658,0.01824,0.0,0.0
13.677070617675781,0.01368,0.0,0.0
13.707916021347046,0.02279,0.00912,0.01824
13.768983840942383,0.01824,0.0,0.03191
13.79699182510376,0.0,0.02279,0.01368
13.886768817901611,0.00456,0.00456,0.0
13.888875961303711,0.00456,0.00456,0.0
13.91771388053894,0.0,0.02279,0.00456
13.977375984191895,0.00456,0.01368,0.03191
14.00688362121582,0.01824,0.00456,0.0
14.068342924118042,0.00456,0.01824,0.03647
14.096889734268188,-0.00912,-0.00912,0.02735
14.157503843307495,0.03191,0.01824,0.00912
14.190032720565796,0.0,0.00456,0.0
14.254781723022461,0.00912,0.0,0.0
14.276912689208984,0.0,0.00456,0.01824
14.33941388130188,-0.00456,0.00912,0.01368
14.372534990310669,0.02279,0.00912,0.0
14.427485942840576,0.00912,0.0,0.0
14.458741903305054,0.00912,0.0,0.01824
14.523477792739868,0.01368,0.01824,0.0
14.546830654144287,0.02735,0.0,0.0
14.57839584350586,0.00912,0.00456,0.00912
14.642598867416382,0.01824,0.01368,0.00456
14.66715693473816,0.0,0.01824,0.02279
14.728548765182495,0.0,0.00912,0.0
14.761672735214233,0.00456,0.0,0.01824
14.817924737930298,0.00912,0.01824,0.00456
14.847017765045166,0.00912,0.02279,0.01368
14.907931804656982,-0.01824,-0.00456,-0.00456
14.938304901123047,0.0,0.0,0.0
14.99701976776123,0.00456,0.01824,0.0
15.029181957244873,0.00456,0.00456,0.01824
15.087040901184082,0.02279,-0.00912,-0.00912
15.117041826248169,0.02279,0.00456,0.00912
15.179787874221802,0.0,0.02279,0.00456
15.20705771446228,-0.00912,-0.00912,-0.00456
15.237087965011597,0.0,0.0,0.00912
15.297918796539307,-0.12309,-0.13221,-0.12309
15.331795930862427,-0.13221,-0.14132,-0.15044
15.388088941574097,-0.09118,-0.09118,-0.09118
15.41706895828247,-0.02279,-0.01368,-0.00456
15.47895884513855,0.03647,0.00456,0.03191
15.507030963897705,0.0,-0.00912,0.00456
15.57021164894104,0.04559,-0.13221,-0.12765
15.596858739852905,-0.15956,-0.15044,-0.16412
15.657594680786133,-0.06838,-0.05471,-0.03647
15.68986177444458,-0.00912,-0.00456,0.0
15.75762677192688,0.01824,0.0,0.0
15.776948928833008,0.0,0.0,0.0
15.841721057891846,0.00456,0.02279,0.0
15.867020845413208,0.0,-0.00456,0.00456
15.89802885055542,0.01824,0.01368,-0.00456
15.962466955184937,0.00912,0.0,0.01824
15.986916780471802,0.0,0.00456,0.0
16.048313856124878,0.0,-0.00456,0.00456
16.081812858581543,0.00912,0.00912,0.0
16.136945724487305,0.00456,0.0,-0.00456
16.16785192489624,0.02279,0.02279,0.0
16.22716474533081,0.0,0.00912,0.01824
16.26748275756836,0.00912,0.0,0.00456
16.317949771881104,0.01824,-0.00456,-0.00456
16.387106895446777,0.0,0.00456,0.0
16.40704083442688,0.01368,-0.00456,0.00456
16.436944723129272,0.0,0.00456,0.02279
16.527384042739868,0.00456,0.00912,0.00456
16.52936887741089,0.00456,0.00912,0.00456
16.55777883529663,0.0,0.0,0.00912
16.617132902145386,-0.28265,-0.26897,-0.26441
16.646946907043457,-0.3875,4.11206,3.59235
16.70827078819275,-0.45132,-0.44676,-0.46044
16.73706889152527,-0.46956,-0.46956,-0.46956
16.798757791519165,-0.46044,-0.48779,-0.46956
16.829849004745483,-0.48779,-0.47868,-0.49235
16.891624927520752,-0.48324,-0.48324,-0.47868
16.91739797592163,2.72162,4.13029,1.75971
16.97723698616028,-0.12309,-0.12765,-0.13221
17.008620977401733,-0.01368,-0.03191,-0.03647
17.075976848602295,0.0,0.00456,0.0
17.09792399406433,-0.01368,0.00456,0.02279
17.1580069065094,0.00912,0.01824,0.0
17.19204878807068,0.0,0.02279,0.00456
17.218348026275635,0.01824,0.00456,0.00912
17.278174877166748,0.0,0.02279,0.00456
17.307933807373047,0.01368,0.05471,0.00456
17.37574863433838,0.00912,0.00456,0.02279
17.398172855377197,0.00456,0.01368,-0.00456
17.487818956375122,0.00912,-0.00456,0.00456
17.49920392036438,0.00456,0.00456,-0.00456
17.582281827926636,0.00912,0.00912,0.02279
17.583094835281372,0.00456,0.01368,0.00912
17.63799786567688,-0.00456,0.01824,0.00456
17.667030811309814,0.00456,0.02279,0.00456
17.727093935012817,0.01824,0.01368,0.00912
17.7585928440094,0.00456,-0.00456,0.0
17.817096948623657,0.00456,0.0,0.0
17.847986936569214,0.01824,0.02279,0.01824
17.87720274925232,0.01824,0.00456,0.01824
17.93796682357788,0.00912,0.00912,0.00456
17.97470474243164,0.01824,0.00456,0.00912
18.028377056121826,0.0,0.02279,0.00912
18.0569908618927,0.03647,-0.00456,0.01824
18.116904735565186,0.00912,0.00912,0.02279
18.151448011398315,0.01824,0.0,0.0
18.20706295967102,0.00456,0.00912,-0.01368
18.236939907073975,0.01368,0.00912,-0.00456
18.300001859664917,0.01368,0.00456,0.0
18.327982664108276,0.0,0.0,0.01824
18.418131828308105,0.0,0.00912,0.02279
18.4200119972229,0.01368,0.01368,0.02735
18.4771146774292,0.00456,0.00456,0.00912
18.507940769195557,-0.00912,0.00456,-0.00456
18.54001474380493,0.01824,0.0,0.0
18.63672685623169,0.00456,0.00912,0.02279
18.637856006622314,0.0,0.00912,0.01824
18.688364028930664,0.0,0.02279,0.0
18.7170889377594,0.00912,0.00912,0.00912
18.780548810958862,-0.00456,0.02279,0.01824
18.80712389945984,0.00456,0.0,0.00456
18.87055993080139,0.01824,0.00456,0.0
18.89691686630249,0.00456,0.04559,0.01824
18.967485904693604,0.00456,0.03647,0.0
18.988812923431396,0.0,0.0,0.02279
19.04839277267456,-0.00456,-0.00456,0.0
19.07964587211609,-0.02279,0.00912,-0.00456
19.137744665145874,0.01368,0.0,0.00456
19.1670138835907,0.00912,0.02279,0.0
19.197043895721436,-0.00456,0.00456,-0.00456
19.288071870803833,0.0,0.0,0.00912
19.306073665618896,0.00912,0.02279,0.00912
19.349588871002197,0.00912,0.02279,0.0
19.379332780838013,0.01368,0.00912,0.02279
19.44258975982666,0.00456,-0.00456,0.0
19.46696376800537,0.03647,-0.00456,0.0
19.528027772903442,-0.00456,0.00456,-0.00456
19.559472799301147,0.01368,0.02279,0.00456
19.62626576423645,0.00912,0.00912,0.02279
19.679847717285156,0.01824,0.00456,0.00456
19.70710277557373,0.00456,0.00456,0.01824
19.74349880218506,0.0,-0.00456,-0.00456
19.796977758407593,0.00912,-0.00456,0.00912
19.827054738998413,-0.00456,0.00912,0.01824
19.860198736190796,-0.00456,0.03191,0.0
19.925968885421753,0.0,0.01824,0.0
19.94812273979187,-0.00456,0.01368,0.00456
20.00804591178894,0.00456,0.00912,0.02279
20.042447805404663,0.00456,0.0,0.00456
20.097890853881836,0.01824,0.0,0.00456
20.127067804336548,0.00912,0.00912,0.02279
20.187659978866577,0.0,0.02279,0.00456
20.22261881828308,0.0,0.00912,0.00912
20.27950096130371,0.0,0.01368,0.04103
20.30698800086975,0.00456,-0.00456,-0.00456
20.37085485458374,0.02279,0.01824,0.01824
20.396962881088257,0.00912,0.00456,0.02279
20.458006858825684,0.01824,-0.00456,0.01824
20.487343788146973,0.00456,0.00456,0.0
20.519879817962646,0.00456,0.01368,0.00912
20.5783429145813,0.02279,0.0,0.0
20.607157945632935,0.02279,0.02279,0.04103
20.671396732330322,0.00912,0.00456,0.0
20.73385190963745,0.0,0.01824,0.01824
20.76588797569275,0.0,0.00456,0.00456
20.787168979644775,-0.00456,0.02279,0.0
20.87817072868347,0.00912,0.0,0.03647
20.87881088256836,0.00456,0.00912,0.0
20.937203884124756,0.00912,0.0,0.00456
20.968152046203613,0.0,-0.02279,0.0
21.032729625701904,-0.00456,-0.00456,0.0
21.064697742462158,0.00456,0.02279,0.0
21.120551824569702,1.26735,0.16868,0.59721
21.149932861328125,0.18235,0.67015,0.91176
21.18001389503479,-0.11853,-0.12309,-0.12765
21.237515926361084,-0.01368,-0.00912,-0.00912
21.269619941711426,-0.00456,-0.00456,-0.00456
21.326961755752563,0.0,0.00456,0.01368
21.3571138381958,0.02279,0.00912,0.01824
21.422623872756958,0.0,0.00456,0.00912
21.45760989189148,0.0,0.0,0.0
21.54194664955139,0.06838,0.19147,0.06382
21.5427668094635,0.05471,0.05471,0.13221
21.597994804382324,0.00456,0.04103,0.08206
21.62731385231018,-0.00456,0.0,-0.00912
21.687803745269775,0.04559,0.03191,0.02279
21.727932929992676,0.0,-1.59559,0.0
21.782025814056396,-0.00912,0.0,-0.03191
21.807113885879517,-0.16868,-0.8525,0.04559
21.842573881149292,0.01824,0.02279,-1.02574
21.89697289466858,-1.70956,0.01368,0.01824
21.930057764053345,0.0,0.01368,-0.76132
21.987329959869385,0.04103,-0.00456,0.01824
22.017217874526978,0.465,0.04559,0.30088
22.080652952194214,0.39662,0.26441,0.04103
22.107151746749878,0.03647,0.10941,1.56368
22.197855949401855,0.00912,0.01368,0.13221
22.19926881790161,-0.19147,-0.78868,-0.00912
22.263125896453857,0.50147,0.03647,0.04559
22.28732681274414,0.05015,0.27809,1.03941
22.347638845443726,-0.00912,-1.44971,0.0
22.37998366355896,-0.00456,-0.31912,-0.2325
22.44726586341858,-1.22632,0.0,0.00456
22.467697858810425,-1.23544,0.0,0.0
22.49794888496399,-0.60632,-0.01368,-0.00456
22.56384778022766,-0.00456,-0.00456,-0.32368
22.587944746017456,-0.01824,-0.00456,-0.53338
22.647409915924072,-0.04103,0.05471,-0.00456
22.680210828781128,0.12309,-0.00456,0.00456
22.747033834457397,-0.30544,-0.19147,0.0
22.767321825027466,-0.31912,-0.00456,-0.19147
22.8295738697052,0.06382,0.01824,0.0
22.86414885520935,-0.00456,-0.00456,-1.09868
22.919129848480225,0.0,-0.70662,-0.26897
22.948139905929565,0.00912,0.0,-1.15794
23.008031845092773,0.0,0.00456,-0.29176
23.037126779556274,0.0,-0.00912,-1.77338
23.096983909606934,-0.72029,0.0,0.0
23.129571676254272,-0.00456,-0.00456,-0.72029
23.1599018573761,-0.77956,0.00456,0.01824
23.218019723892212,0.0,0.06382,0.02279
23.24922800064087,0.03191,0.88897,0.04103
23.30799674987793,0.84794,0.02279,0.02279
23.34740972518921,0.03191,0.49235,0.18235
23.39710783958435,0.03191,0.02279,0.67926
23.429386854171753,0.05471,0.23706,1.03941
23.529866933822632,-0.00456,-0.00912,-1.50441
23.530922889709473,-0.00456,-0.00912,-1.50441
23.581328868865967,0.03191,0.02735,0.92088
23.608742713928223,0.0,0.02279,0.05926
23.66800570487976,-0.10941,0.0,-0.41941
