,time,ia,ib,ic
0,11.271864891052246,-6.97956,-6.97956,-6.97956
0,11.297457933425903,-6.98412,-6.98412,-6.98412
0,11.309388875961304,-13.75853,-13.75853,-13.75853
0,11.338424921035767,-5.87177,-5.27912,-5.04206
0,11.354493856430054,-2.87662,0.0,0.0
0,11.383543014526367,0.0,0.0,0.0
0,11.40843677520752,0.0,0.0,0.0
0,11.434067964553833,0.0,0.0,0.0
0,11.445040702819824,0.0,0.0,-4.89162
0,11.473804950714111,-6.975,-6.975,-6.975
0,11.503479957580566,-13.75853,-13.75853,-13.75853
0,11.519439935684204,-13.75853,-13.75853,-11.27853
0,11.592369794845581,0.0,-5.1925,-7.14824
0,11.59597897529602,-0.36471,-0.36471,-0.36927
0,11.609514951705933,-6.97956,-6.97956,-6.97956
0,11.624445915222168,-6.97956,-6.97956,-6.97956
0,11.651786804199219,0.0,0.0,0.0
0,11.654976844787598,0.0,0.0,0.0
0,11.68367886543274,-6.97956,-6.97956,-6.97956
0,11.706323862075806,-13.75853,-13.75853,-13.75853
0,11.734102964401245,0.0,0.0,0.0
0,11.759792804718018,-6.975,-6.975,-6.975
0,11.790215730667114,-5.23353,-5.0375,-0.50147
0,11.817293882369995,0.0,0.0,0.0
0,11.821265697479248,0.0,0.0,0.0
0,11.84880781173706,-6.98412,-6.98412,-6.98412
0,11.867015838623047,-13.75853,-9.74677,-6.97044
0,11.893399000167847,6.76985,6.76985,6.76985
0,11.9303457736969,-6.98412,-6.98412,-6.98412
0,11.939352035522461,-13.75853,-6.95677,-6.94309
0,11.97923994064331,-0.33735,-0.33735,-0.32368
0,11.984444856643677,-6.09515,-6.975,-6.975
0,12.013415813446045,6.77441,6.77441,6.77441
0,12.029635906219482,-0.31456,-0.31,-6.975
0,12.0673508644104,-13.75853,-13.75853,-13.75853
0,12.092934131622314,-0.32368,-0.32368,-0.76588
0,12.116992950439453,-5.62103,-4.63632,0.0
0,12.144526958465576,-6.975,-6.975,-6.975
0,12.149592876434326,-6.09059,-5.94015,-5.82162
0,12.178492784500122,-13.75853,-13.75853,-13.75853
0,12.2028329372406,6.76529,6.76529,6.76529
0,12.228412866592407,-6.18176,-5.93559,-5.81706
0,12.252718925476074,-6.98868,-6.98868,-6.98868
0,12.281215906143188,-6.97956,-6.97956,-6.97956
0,12.284299850463867,0.0,0.0,0.0
0,12.313443899154663,-0.08662,0.18691,0.43765
0,12.341076850891113,0.0,-0.95279,-7.02971
0,12.366111993789673,6.76985,6.76985,6.76985
0,12.374253034591675,-0.25529,-0.25074,-6.70603
0,12.415608882904053,-6.98868,-6.98868,-6.98868
0,12.43347692489624,-5.48427,-7.02971,-7.02515
0,12.449489116668701,-0.23706,-0.24618,-0.24618
0,12.479505777359009,6.76985,6.76985,6.76985
0,12.498368978500366,-6.97956,-6.97956,-6.97956
0,12.523521900177002,-6.97956,-6.97956,-6.97956
0,12.549239873886108,-0.21882,-0.21882,-6.975
0,12.568467855453491,-7.00691,-6.99324,-6.98868
0,12.58446979522705,-6.30029,-6.11338,-0.88441
0,12.613948822021484,6.77441,6.77441,6.77441
0,12.651644706726074,-0.04103,-0.04103,-0.04103
0,12.659612894058228,-0.15956,-0.15956,-0.18235
0,12.68889594078064,-6.98412,-6.98412,-6.98412
0,12.704437971115112,6.77441,6.77441,6.77441
0,12.739741802215576,-6.975,-6.975,0.04103
0,12.75037693977356,0.02735,0.02735,2.7125
0,12.789302825927734,-0.00456,0.0,0.0
0,12.794466018676758,-0.79324,-1.59559,-1.46338
0,12.85362195968628,0.03191,-0.50603,-1.18074
0,12.874982118606567,0.02735,0.03191,0.02735
0,12.885424137115479,-0.02279,0.00912,0.04559
0,12.902926921844482,0.10029,-0.06382,0.02735
0,12.922456979751587,-1.085,-0.83882,-0.36926
0,12.953587770462036,-0.12309,-0.85706,-0.79779
0,12.959747076034546,-1.18074,-0.90265,-0.59265
0,12.988582849502563,0.02279,0.84794,0.97559
0,13.012743949890137,0.02279,0.84794,0.97559
0,13.06161880493164,-0.2325,0.05015,0.05471
0,13.065224885940552,0.29632,0.18691,0.04103
0,13.092081785202026,0.67471,0.18691,-0.10485
0,13.094589948654175,-1.1625,-0.70206,-0.25529
0,13.12344479560852,-0.18691,-0.62456,-0.85706
0,13.139618873596191,-0.56985,-0.27353,-0.95279
0,13.17785906791687,-1.05765,-0.95279,-0.48779
0,13.202293872833252,0.03647,0.67015,1.10324
0,13.214236736297607,0.04559,0.03191,0.67926
0,13.243473052978516,0.01368,0.03191,0.02735
0,13.259528875350952,-0.01368,0.02279,0.04103
0,13.2884840965271,0.59721,0.41941,0.03647
0,13.311977863311768,0.63824,0.28265,-0.01368
0,13.336192846298218,-1.03941,-0.73397,-0.29176
0,13.36286997795105,-0.22794,-0.775,-1.00294
0,13.379847764968872,0.92088,0.58353,0.40118
0,13.394388914108276,0.91632,0.60632,0.29632
0,13.424120903015137,0.45132,1.18074,1.03029
0,13.453439950942993,0.04103,-0.37838,-1.0075
0,13.470192909240723,0.04103,-0.37838,-1.0075
0,13.498703956604004,0.05471,0.03647,0.02279
0,13.51453685760498,0.03191,0.03191,0.0775
0,13.553980827331543,0.01368,0.01368,0.00912
0,13.559622049331665,0.03191,0.01824,0.04103
0,13.588680744171143,0.01824,0.03647,-0.00456
0,13.608582019805908,0.02279,0.03647,0.0
0,13.635493040084839,0.02279,0.0,0.02279
0,13.649841785430908,-0.00912,-0.01368,0.01368
0,13.678496837615967,0.00456,0.01824,0.01824
0,13.694993019104004,0.00456,0.01824,0.01824
0,13.724500894546509,0.01824,0.01824,0.01368
0,13.75442385673523,0.00456,0.00456,0.03647
0,13.773099899291992,0.00456,0.00456,0.03647
0,13.798828840255737,0.01824,0.01368,0.01368
0,13.814534902572632,0.05471,0.01368,0.04103
0,13.854820013046265,0.0,0.00912,0.0
0,13.859447002410889,0.00912,0.00912,0.00456
0,13.88902997970581,0.02279,0.0,0.02279
0,13.909138917922974,0.02735,0.01824,0.00456
0,13.933677911758423,0.00912,0.01824,0.00456
0,13.94993782043457,0.00912,0.0,0.00912
0,13.989121913909912,0.00456,0.00456,0.01368
0,14.01313304901123,0.0,0.00912,0.0
0,14.02448296546936,0.00912,0.0,0.01824
0,14.053509950637817,0.00456,-0.01368,0.01824
0,14.069602012634277,0.00912,0.01368,0.0
0,14.101070880889893,0.0,-0.00456,-0.00456
0,14.128544807434082,0.02735,0.00456,-0.00456
0,14.150312900543213,0.00456,0.02279,0.00456
0,14.159409761428833,0.01824,0.01824,0.00912
0,14.188445806503296,0.01824,0.03191,0.00912
0,14.20452094078064,0.0,0.00912,0.01368
0,14.237890005111694,0.00912,0.00912,-0.00456
0,14.263588905334473,0.01824,0.02279,0.0
0,14.287673950195312,0.0,0.02279,0.00912
0,14.315765857696533,0.01368,0.00912,0.03191
0,14.324420928955078,0.00456,0.00912,0.0
0,14.353567838668823,0.01824,0.01824,0.00912
0,14.37429690361023,0.0,0.01824,0.02279
0,14.399801969528198,0.00912,0.00456,0.05471
0,14.423973083496094,0.01368,0.0,0.0
0,14.45149302482605,0.03647,0.00456,0.02735
0,14.46004605293274,0.01368,-0.00912,-0.00912
0,14.488614082336426,-0.00456,0.00912,0.0
0,14.51033902168274,0.01824,0.01368,0.00456
0,14.537472009658813,0.01824,0.01368,0.01368
0,14.564050912857056,0.02279,0.00456,0.01824
0,14.590488910675049,0.0,0.00456,0.00912
0,14.608447790145874,0.02279,0.00912,0.00912
0,14.624796867370605,0.01824,-0.01368,0.00912
0,14.653475999832153,0.01824,0.01824,0.00456
0,14.67564582824707,0.01824,0.01824,0.00456
0,14.700320959091187,0.0,0.0,0.0
0,14.726707935333252,0.00912,0.01824,0.01824
0,14.74344277381897,0.00456,0.0,0.01824
0,14.75958800315857,0.04559,0.0,0.00456
0,14.788537979125977,0.00912,0.00456,-0.00456
0,14.812433004379272,0.00912,0.00456,-0.00456
0,14.836858034133911,0.01368,0.00912,0.00912
0,14.864048719406128,0.03647,0.01824,0.00456
0,14.879424810409546,0.00456,0.01368,-0.00456
0,14.922436952590942,0.0,0.0,0.01824
0,14.948848009109497,0.01824,0.01824,0.03647
0,14.954800844192505,0.01368,0.0,0.02279
0,14.974844932556152,0.01368,0.0,0.02279
0,15.002373933792114,0.00456,-0.01368,-0.00912
0,15.014883995056152,0.01368,-0.00456,0.02735
0,15.043532848358154,0.00456,0.00456,0.0
0,15.060204029083252,0.03647,0.01824,0.02279
0,15.08937692642212,0.01824,0.02279,0.01368
0,15.111165761947632,0.0,0.00912,0.00912
0,15.138684749603271,0.01824,0.0,0.00456
0,15.164415836334229,0.01368,0.00456,-0.00456
0,15.179466962814331,0.00456,0.00912,0.00912
0,15.219260931015015,0.01824,0.01824,0.00456
0,15.224983930587769,0.02279,0.00456,-0.00456
0,15.25393295288086,-0.00456,-0.00456,-0.01368
0,15.27499794960022,0.01368,0.01824,0.00456
0,15.298444032669067,0.0,0.00912,0.01824
0,15.314491748809814,0.00456,0.01368,0.04103
0,15.35612678527832,0.03191,0.0,0.00456
0,15.360690832138062,-0.01368,0.00912,0.00912
0,15.433514833450317,0.00456,0.01368,-0.00912
0,15.449805974960327,0.01368,0.00456,0.01824
0,15.465004920959473,0.01368,0.00456,0.01824
0,15.491156816482544,0.00912,0.0,0.02279
0,15.496824026107788,-0.00912,-0.00912,0.0
0,15.517427921295166,0.01824,0.00456,0.0
0,15.524730920791626,0.00456,-0.00912,0.00912
0,15.553754091262817,0.00456,0.00912,-0.00456
0,15.569584131240845,0.00456,0.00912,-0.00456
0,15.606900930404663,0.00912,0.01368,0.01368
0,15.614759922027588,0.0,0.00912,0.00912
0,15.65463900566101,0.01368,0.0,0.03191
0,15.659560918807983,0.01368,0.00456,0.0
0,15.696847915649414,0.01824,0.01824,0.04103
0,15.718497037887573,-0.00912,0.0,0.00912
0,15.734601974487305,-0.01368,0.01368,0.01368
0,15.76540207862854,0.01368,0.01368,0.00456
0,15.781808137893677,0.01368,0.01368,0.00456
0,15.809582948684692,0.00912,0.04559,0.01368
0,15.831620931625366,0.00912,0.04559,0.01368
0,15.853466987609863,0.00456,-0.00456,0.00456
0,15.869504928588867,0.01368,0.01824,0.00456
0,15.898695945739746,0.0,0.02279,0.00912
0,15.915892839431763,0.04559,0.04103,0.03647
0,15.943890810012817,0.01824,-0.00456,0.01368
0,15.988603830337524,0.00912,0.01824,0.00456
0,16.004385948181152,0.00456,0.00456,0.0
0,16.02005910873413,0.0,0.03647,0.00912
0,16.04607892036438,0.00456,-0.00456,-0.00456
0,16.069036960601807,0.01368,0.0,0.00456
0,16.080614805221558,0.01368,0.04559,0.00912
0,16.10853385925293,0.00912,0.0,0.01368
0,16.124505043029785,0.0,-0.00912,0.00912
0,16.156603813171387,0.00912,0.00912,0.00456
0,16.1694917678833,0.01368,0.01368,0.01824
0,16.204567909240723,0.01368,0.01368,-0.00912
0,16.214741945266724,0.02279,0.00456,-0.00456
0,16.243443965911865,0.01368,0.00456,0.00912
0,16.25953197479248,0.01368,-0.00456,0.0
0,16.28878688812256,0.00912,0.01824,0.02279
0,16.319695949554443,0.0,0.01824,0.00456
0,16.33639907836914,0.00912,0.00912,0.01368
0,16.365705966949463,0.02279,0.0,0.00912
0,16.37982988357544,-0.00456,0.01368,0.01824
0,16.41997194290161,0.00456,0.00912,0.01368
0,16.424892902374268,0.0,0.0,0.00456
0,16.45350480079651,0.0,0.0,0.00912
0,16.470629930496216,0.00456,0.0,0.00456
0,16.498640060424805,0.00456,0.00456,0.00456
0,16.514559984207153,0.00456,0.02279,0.05471
0,16.555248022079468,0.0,0.00456,0.01824
0,16.582358837127686,0.01368,0.00912,0.02279
0,16.589736938476562,0.01824,0.0,0.01368
0,16.629958152770996,0.0,-0.00912,0.00912
0,16.63445281982422,0.01824,0.00912,0.01824
0,16.664071798324585,0.00456,0.00912,0.00912
0,16.6956729888916,0.01824,0.0,0.01824
0,16.717498064041138,0.01824,0.0,0.01824
0,16.72488498687744,-0.00456,0.01368,0.03191
0,16.76387882232666,0.01824,0.00456,0.0
0,16.769810914993286,0.0,0.01368,0.00456
0,16.798674821853638,0.00912,0.02279,0.01368
0,16.82863688468933,0.00456,0.00456,0.01824
0,16.84976291656494,0.0,0.00456,0.02279
0,16.874268770217896,0.01368,0.00912,0.0
0,16.900555849075317,0.00456,0.01824,0.01368
0,16.918527841567993,0.0,0.00912,0.01368
0,16.934967041015625,-0.00912,0.0,-0.00912
0,16.96401286125183,0.00456,-0.00456,-0.01368
0,16.985830783843994,0.0,0.00912,0.00456
0,17.039047718048096,0.0,-0.00912,0.00456
0,17.05460500717163,0.00912,0.0,0.00456
0,17.069595098495483,0.00456,0.01368,0.0
0,17.07216501235962,0.00456,0.01368,0.0
0,17.09884476661682,0.00456,0.0,0.00912
0,17.138880968093872,0.00912,0.01824,0.01824
0,17.144924879074097,-0.00912,0.00456,0.00912
0,17.174420833587646,0.0,0.00912,0.01368
0,17.189549922943115,0.00912,-0.02279,0.00912
0,17.223849773406982,-0.00456,-0.01368,-0.00456
0,17.23519992828369,0.00912,0.01824,0.02735
0,17.278116941452026,0.01368,0.01368,0.00456
0,17.28282904624939,0.01368,0.02279,0.0
0,17.30956196784973,0.01368,0.00912,0.00912
0,17.327594995498657,0.00456,0.00456,-0.00456
0,17.353494882583618,0.01824,0.01824,0.01824
0,17.39189600944519,0.00912,0.00912,0.02279
0,17.399869918823242,-0.00456,0.0,0.00912
0,17.441361904144287,0.00912,0.03191,-0.00912
0,17.44447684288025,0.0,0.01824,0.0
0,17.474422931671143,-0.00456,0.00912,-0.00456
0,17.489573001861572,0.0,0.00456,-0.01824
0,17.52890682220459,0.01368,0.0,0.01368
0,17.53493905067444,0.01368,0.00912,-0.00912
0,17.577701091766357,0.00456,0.00912,0.01368
0,17.580309867858887,-0.00456,0.01824,0.01368
0,17.60858988761902,-0.00912,0.00456,0.01368
0,17.624563932418823,-0.00912,0.00456,0.00456
0,17.666741847991943,-0.00912,0.00912,-0.00912
0,17.693232774734497,0.00456,0.0,0.00456
0,17.69951891899109,0.0,0.01824,0.00912
0,17.728617906570435,0.0,0.00912,-0.01368
0,17.765704870224,0.0,0.00912,-0.01368
0,17.77400493621826,-0.00456,0.01368,0.01368
0,17.789530038833618,0.01824,0.02735,-0.00456
0,17.818633794784546,0.00912,0.04103,0.00912
0,17.836336135864258,0.00912,0.04103,0.00912
0,17.86486291885376,-0.00912,0.01368,0.0
0,17.894429922103882,-0.01368,0.01824,0.0
0,17.911683082580566,-0.01368,0.01824,0.0
0,17.938750982284546,-0.00456,0.00912,0.00456
0,17.971526861190796,0.00912,0.00456,0.01368
0,17.984473943710327,0.00912,0.0,-0.00456
0,18.000465869903564,0.01824,0.00456,0.02279
0,18.028928995132446,0.0,0.03647,0.01368
0,18.04823088645935,0.00456,0.00456,0.00912
0,18.074636936187744,0.00456,0.00456,0.00456
0,18.11935305595398,0.00456,0.00456,0.00912
0,18.135434865951538,0.00456,0.00456,0.00912
0,18.159111738204956,0.00912,0.01824,0.02279
0,18.164533853530884,0.00912,0.00456,-0.00456
0,18.19472599029541,0.01368,0.02279,0.0
0,18.209986925125122,0.03191,0.00456,0.00456
0,18.25150775909424,0.01824,0.0,0.00456
0,18.25467300415039,0.02279,0.01368,0.00912
0,18.28396487236023,0.00456,0.0,0.01824
0,18.30160403251648,0.00456,0.0,0.01824
0,18.32881784439087,-0.00456,0.0,-0.00456
0,18.344603776931763,0.0,0.01368,0.00912
0,18.3869149684906,0.01368,0.04103,0.01368
0,18.389843940734863,-0.00912,-0.00912,0.0
0,18.418800115585327,0.01368,-0.00912,0.0
0,18.45008397102356,0.01368,0.0,0.0
0,18.46719002723694,-0.00456,-0.00456,0.05015
0,18.493563890457153,0.01368,0.04559,0.00912
0,18.50962495803833,0.03647,0.02279,0.02279
0,18.551068782806396,0.01368,0.03647,-0.00456
0,18.5557119846344,-0.67015,-1.37221,-0.13221
0,18.583881855010986,0.60176,1.19441,0.82515
0,18.604606866836548,0.01368,0.02279,0.02735
0,18.628570079803467,-0.23706,-1.1625,-0.73853
0,18.644537925720215,0.43765,1.6275,0.02735
0,18.67450785636902,-0.00912,0.0,-0.07294
0,18.714090824127197,0.10941,0.60176,0.30088
0,18.720057010650635,0.00456,0.03647,0.05926
0,18.749474048614502,-2.26574,-0.00912,-0.86162
0,18.764868021011353,1.41324,0.35559,2.62132
0,18.793484926223755,3.06809,3.03162,2.90853
0,18.81445288658142,0.02735,0.04559,0.04559
0,18.84136390686035,0.87529,1.30382,1.085
0,18.865985870361328,-0.40574,0.04103,0.04103
0,18.8925199508667,0.87985,0.37838,-0.04559
0,18.91352891921997,0.81147,0.86618,0.3875
0,18.92955780029297,-0.81603,-0.95279,-0.49235
0,18.959290981292725,-0.09118,-0.82971,-0.66103
0,18.97946786880493,-0.09118,-0.82971,-0.66103
0,19.004683017730713,0.44676,0.80235,0.95735
0,19.027085065841675,0.16868,0.50603,0.96191
0,19.048943042755127,0.75221,0.53338,0.90265
0,19.065810918807983,-0.58353,-0.36015,-0.75676
0,19.09406590461731,-0.775,-0.36471,-0.25074
0,19.123694896697998,-0.92088,-0.59265,-0.30088
0,19.143582820892334,-1.18074,-0.76132,-0.27353
0,19.170982837677002,1.17162,1.07132,0.72029
0,19.184556007385254,-0.98926,-0.92088,-0.51515
0,19.213847875595093,-0.69294,-1.15794,-0.89353
0,19.261623859405518,0.01824,-0.95735,-0.93456
0,19.286741971969604,0.01368,0.79779,1.03029
0,19.289751052856445,0.04103,-0.66103,-0.90721
0,19.316361904144287,0.03647,0.36471,1.03029
0,19.319570779800415,0.04559,-0.57897,-1.1625
0,19.35001802444458,0.03647,0.04103,-0.70206
0,19.38013792037964,0.05926,0.04559,0.13676
0,19.403928995132446,0.05015,0.03647,0.04103
0,19.428427934646606,0.04103,-0.00456,0.03191
0,19.43952202796936,0.05015,0.05471,0.03647
0,19.468610048294067,0.04103,0.05471,0.03647
0,19.484622955322266,-0.06838,0.03647,0.03191
0,19.515756845474243,-0.12765,0.05015,0.05015
0,19.53934407234192,0.41485,0.03191,0.03191
0,19.56416392326355,0.25529,-0.01824,0.03191
0,19.5745849609375,-0.72029,-0.40118,0.06838
0,19.603819847106934,-0.61544,-0.09118,0.12765
0,19.619631052017212,0.73853,0.25074,0.00456
0,19.65771484375,0.95735,0.65191,0.28265
0,19.68428373336792,0.99382,0.71574,0.19147
0,19.694483757019043,-1.03029,-1.15794,-0.78868
0,19.73463487625122,-0.63824,-0.98015,-0.57441
0,19.74052095413208,-0.36471,-1.01206,-0.92088
0,19.768593788146973,0.07294,0.84338,1.02118
0,19.795611143112183,0.51059,0.48324,0.97559
0,19.82248592376709,0.37382,0.16868,0.97559
0,19.829499006271362,-0.88897,-0.45132,-0.45588
0,19.85899782180786,-0.81147,-0.40118,-0.08662
0,19.888619899749756,1.11691,0.82515,0.42397
0,19.904603004455566,0.96647,0.83426,0.49235
0,19.934769868850708,0.82059,0.92544,0.50147
0,19.96171283721924,-0.59265,-1.16706,-0.8525
0,19.981282949447632,0.03647,-0.98471,-1.03485
0,19.99475598335266,0.02279,-0.58353,-1.02574
0,20.02358078956604,0.04559,-0.03647,0.91632
0,20.039798974990845,0.05471,0.04103,0.72485
0,20.072245836257935,0.05471,0.01824,0.06382
0,20.084378957748413,0.04103,0.04559,0.04103
0,20.122743844985962,0.03647,0.00456,0.03191
0,20.12958288192749,0.01824,0.01824,0.03647
0,20.173887968063354,0.155,0.04559,0.04559
0,20.176998138427734,0.155,0.04559,0.04559
0,20.209275007247925,0.42397,0.01368,0.02735
0,20.235744953155518,-0.12309,0.11397,0.04103
0,20.260785818099976,0.60632,0.25985,0.03647
0,20.288557052612305,0.72485,0.2325,0.0
0,20.294630765914917,0.89353,0.40118,0.03647
0,20.323683977127075,-0.86162,-0.65647,-0.31912
0,20.349514961242676,-0.94824,-0.93912,-0.45588
0,20.37636971473694,-0.48324,-1.16706,-0.91632
0,20.384834051132202,0.17324,0.93456,0.82059
0,20.426974773406982,0.64735,0.60632,1.09412
0,20.429950952529907,0.64735,0.60632,1.09412
0,20.458980083465576,-1.03941,-0.68838,-0.46956
0,20.48892903327942,0.95735,0.55618,0.19603
0,20.513856887817383,1.10779,0.83882,0.40118
0,20.538191080093384,1.0075,1.03029,0.72029
0,20.549940824508667,0.24618,1.03029,0.84338
0,20.578566789627075,0.04103,-0.71574,-1.18074
0,20.594684839248657,0.03647,0.03191,-1.05765
0,20.624454021453857,0.03647,0.01368,-0.86618
0,20.651142835617065,0.04103,0.04103,0.04103
0,20.675217151641846,0.03191,0.01368,0.03191
0,20.684795141220093,0.04559,0.03647,0.02735
0,20.713671922683716,0.04559,0.04103,0.02735
0,20.743633031845093,-0.05926,0.04103,0.05015
0,20.759989976882935,0.08662,-0.09118,0.03191
0,20.808169841766357,0.49691,0.00456,-0.16868
0,20.820210933685303,-1.16706,-0.70206,-0.39206
0,20.83852791786194,0.90721,0.53794,0.30088
0,20.84994602203369,-0.98471,-0.65647,-0.12765
0,20.879676818847656,0.89809,1.03029,0.67015
0,20.89805579185486,0.89809,1.03029,0.67015
0,20.924983024597168,0.35559,0.73397,0.84794
0,20.950636863708496,0.28265,0.08662,0.87985
0,20.979217767715454,-0.94368,-0.49691,-0.42853
0,20.998630046844482,0.84794,0.53794,0.26441
0,21.014548778533936,0.95735,0.54706,0.12765
0,21.044450998306274,-0.52426,-0.97103,-0.80691
0,21.06625771522522,-0.52426,-0.97103,-0.80691
0,21.08942198753357,0.04103,-0.93,-1.15794
0,21.115635871887207,0.04559,-0.5425,-1.01662
0,21.133958101272583,0.04559,0.04103,-0.00456
0,21.150010108947754,0.02735,0.00912,0.03191
0,21.17890691757202,0.04559,0.05015,0.05015
0,21.20030188560486,0.02735,0.01824,0.03191
0,21.248607873916626,-0.25529,0.02735,0.03191
0,21.255411863327026,0.43765,-0.00912,-0.05015
0,21.269638776779175,-0.55162,-0.13221,0.10485
0,21.284587860107422,-1.02118,-0.62912,-0.37382
0,21.31418490409851,-0.98471,-0.72029,-0.18235
0,21.34370183944702,0.3875,1.08956,0.94368
0,21.362780809402466,0.05015,0.95735,0.92088
0,21.391222953796387,0.53794,0.11397,1.06221
0,21.404539108276367,-0.69294,-0.21426,-0.25074
0,21.43387794494629,-0.83882,-0.57441,-0.36471
0,21.450398921966553,-0.83882,-0.57441,-0.36471
0,21.4786159992218,1.11691,0.87985,0.40118
0,21.503063917160034,0.05926,0.87074,0.76588
0,21.53019380569458,0.03647,-0.67471,-1.04397
0,21.539593935012817,0.01368,-0.12765,-1.16706
0,21.56857395172119,0.04559,0.04103,-0.26897
0,21.598612785339355,0.04103,0.03191,0.05471
0,21.61511492729187,0.03647,0.05015,0.02279
0,21.644726991653442,0.11853,0.05471,0.04103
0,21.667829990386963,0.15044,0.05015,0.05471
0,21.68864607810974,0.55618,0.43309,0.03191
0,21.704657077789307,0.47868,0.14588,0.03647
0,21.735235929489136,0.94824,0.60632,0.29632
0,21.754513025283813,0.94824,0.60632,0.29632
0,21.779823064804077,-0.90721,-0.96191,-0.44221
0,21.823877096176147,0.46044,0.42397,0.95735
0,21.826353788375854,0.46044,0.42397,0.95735
0,21.869825839996338,0.88441,0.44676,0.18691
0,21.888956785202026,0.88441,0.44676,0.18691
0,21.899846076965332,-0.98471,-0.72941,-0.41941
0,21.91697096824646,-0.98471,-0.72941,-0.41941
0,21.943980932235718,-0.86618,-1.02118,-0.65191
0,21.959636926651,0.00456,0.83882,0.96647
0,22.001279830932617,0.04103,0.04103,-0.03191
0,22.031030893325806,0.02279,0.04103,0.03647
0,22.035339832305908,0.05471,0.04559,0.04559
0,22.057365894317627,0.03647,0.03647,0.05015
0,22.084408044815063,0.155,0.04103,0.05471
0,22.09475803375244,-0.18691,0.10941,0.06382
0,22.124078035354614,-0.74765,-0.25529,0.10941
0,22.153595685958862,0.93456,0.55162,0.19147
0,22.176069021224976,0.99382,0.72485,0.24162
0,22.19865107536316,0.15044,0.84338,0.82059
0,22.22439193725586,-0.08206,-0.45132,-0.78868
0,22.243687868118286,-0.73853,-0.43765,-0.43765
0,22.281970739364624,1.20353,1.06676,0.64735
0,22.289532899856567,-1.02118,-1.16706,-0.80235
0,22.311582803726196,0.59265,0.98015,0.74309
